index,gender_rate,school_diversity,cgpa_average,*diversity
4,0.6666666666666666,1.0,4.166,1.1416133333333331
5,0.6666666666666666,1.0,3.9979999999999998,1.1418533333333334
6,0.6666666666666666,1.0,4.192,1.144213333333333
7,0.6666666666666666,1.0,4.214,1.1464133333333333
8,0.6666666666666666,1.0,4.05,1.1366533333333335
9,0.6666666666666666,1.0,4.018,1.1398533333333334
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.1419999999999995,0.9825857142857142
1,0.25,0.8,4.188,0.8443285714285714
2,0.6666666666666666,1.0,4.052,1.4174857142857142
3,0.6666666666666666,1.0,4.004,1.4222857142857142
4,0.6666666666666666,1.0,4.002,1.4224857142857141
5,0.6666666666666666,1.0,4.178,1.423685714285714
6,0.6666666666666666,1.0,3.9840000000000004,1.4242857142857142
7,0.6666666666666666,1.0,3.972,1.4254857142857142
8,0.6666666666666666,0.8,4.138,1.2768285714285712
9,0.6666666666666666,0.8,4.180000000000001,1.2810285714285714
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,4.140000000000001,1.1260346583850933
1,0.6666666666666666,1.0,4.14,1.268891801242236
2,0.6666666666666666,1.0,4.142,1.269091801242236
3,0.6666666666666666,1.0,3.9939999999999998,1.269931801242236
4,0.6666666666666666,1.0,4.1659999999999995,1.271491801242236
5,0.6666666666666666,1.0,3.978,1.271531801242236
6,0.6666666666666666,1.0,4.1899999999999995,1.273891801242236
7,0.6666666666666666,1.0,3.9799999999999995,1.271331801242236
8,0.6666666666666666,0.8,3.9899999999999998,1.1274746583850932
9,0.6666666666666666,0.8,4.002000000000001,1.126274658385093
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.005999999999999,1.33216
1,0.6666666666666666,0.8,4.134,1.20564
2,0.6666666666666666,1.0,4.134,1.33064
3,0.6666666666666666,1.0,4.0200000000000005,1.33076
4,0.6666666666666666,1.0,4.016,1.33116
5,0.6666666666666666,1.0,4.008,1.33196
6,0.6666666666666666,1.0,4.164,1.33364
7,0.6666666666666666,0.8,4.096,1.20184
8,0.6666666666666666,1.0,4.090000000000001,1.32624
9,0.6666666666666666,1.0,4.108,1.3280399999999999
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.16,1.2217527536231885
1,0.6666666666666666,1.0,4.164,1.2221527536231884
2,0.6666666666666666,1.0,4.006,1.2226327536231885
3,0.6666666666666666,1.0,4.002,1.2230327536231884
4,0.6666666666666666,1.0,4.178,1.2235527536231883
5,0.6666666666666666,1.0,3.996,1.2236327536231886
6,0.6666666666666666,1.0,4.188000000000001,1.2245527536231884
7,0.6666666666666666,1.0,3.9479999999999995,1.2284327536231885
8,0.6666666666666666,1.0,4.046,1.2186327536231885
9,0.6666666666666666,1.0,4.186,1.2243527536231884
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.036,0.89446
1,0.6666666666666666,0.6,4.148000000000001,1.07924
2,0.6666666666666666,1.0,4.081999999999999,1.32736
3,0.6666666666666666,1.0,4.06,1.32956
4,0.6666666666666666,1.0,4.174,1.33184
5,0.6666666666666666,1.0,4.183999999999999,1.3328399999999998
6,0.6666666666666666,1.0,4.183999999999999,1.3328399999999998
7,0.6666666666666666,1.0,4.026,1.3329600000000001
8,0.6666666666666666,1.0,3.9879999999999995,1.3367600000000002
9,0.6666666666666666,0.8,4.174,1.20684
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.008,1.3128251082251081
1,0.6666666666666666,1.0,4.112,1.3140251082251084
2,0.6666666666666666,1.0,3.982,1.315425108225108
3,0.6666666666666666,1.0,4.1259999999999994,1.3154251082251083
4,0.6666666666666666,1.0,3.9799999999999995,1.315625108225108
5,0.6666666666666666,1.0,4.127999999999999,1.3156251082251083
6,0.6666666666666666,1.0,3.974,1.316225108225108
7,0.6666666666666666,1.0,4.145999999999999,1.3174251082251083
8,0.6666666666666666,1.0,4.06,1.3088251082251083
9,0.6666666666666666,1.0,4.024,1.311225108225108
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.048,1.010692549019608
1,0.6666666666666666,1.0,4.1579999999999995,1.5792290196078431
2,0.25,1.0,4.036,1.011892549019608
3,0.25,1.0,4.186,1.0158525490196078
4,0.6666666666666666,0.8,4.0520000000000005,1.4431356862745102
5,0.6666666666666666,1.0,4.0520000000000005,1.5764690196078435
6,0.6666666666666666,1.0,4.026,1.5790690196078434
7,0.6666666666666666,1.0,4.1659999999999995,1.580029019607843
8,0.6666666666666666,1.0,4.014,1.5802690196078435
9,0.6666666666666666,1.0,4.174,1.5808290196078432
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.144,1.2670318012422361
1,0.6666666666666666,1.0,4.152,1.267831801242236
2,0.6666666666666666,1.0,4.154,1.268031801242236
3,0.6666666666666666,1.0,4.16,1.2686318012422362
4,0.6666666666666666,1.0,4.016,1.2699918012422362
5,0.6666666666666666,1.0,4.176,1.270231801242236
6,0.6666666666666666,1.0,4.004,1.271191801242236
7,0.6666666666666666,1.0,3.9560000000000004,1.275991801242236
8,0.6666666666666666,0.6,4.112,0.9781175155279502
9,0.6666666666666666,1.0,4.074,1.2641918012422362
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.055999999999999,1.1766422222222221
1,0.6666666666666666,1.0,4.178,1.180002222222222
2,0.6666666666666666,1.0,4.022,1.180042222222222
3,0.6666666666666666,1.0,4.016,1.1806422222222221
4,0.6666666666666666,1.0,4.192,1.181402222222222
5,0.6666666666666666,1.0,4.008,1.181442222222222
6,0.6666666666666666,1.0,4.1979999999999995,1.182002222222222
7,0.6666666666666666,1.0,4.222,1.1844022222222221
8,0.6666666666666666,0.8,4.0920000000000005,1.0397088888888888
9,0.6666666666666666,1.0,4.018,1.1804422222222222
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.17,1.0378707692307692
1,0.6666666666666666,0.8,3.978,1.3284446153846154
2,0.6666666666666666,1.0,4.037999999999999,1.4762907692307692
3,0.6666666666666666,1.0,4.188000000000001,1.4771707692307692
4,0.6666666666666666,1.0,4.1899999999999995,1.4773707692307692
5,0.6666666666666666,1.0,4.1899999999999995,1.4773707692307692
6,0.6666666666666666,1.0,4.02,1.4780907692307692
7,0.6666666666666666,1.0,4.216,1.479970769230769
8,0.6666666666666666,0.8,4.074,1.3188446153846154
9,0.6666666666666666,1.0,4.022,1.477890769230769
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.018000000000001,1.319951111111111
1,0.6666666666666666,1.0,4.154,1.3158711111111112
2,0.6666666666666666,1.0,4.164,1.316871111111111
3,0.6666666666666666,1.0,4.203999999999999,1.320871111111111
4,0.6666666666666666,1.0,4.002,1.3215511111111111
5,0.6666666666666666,1.0,3.9979999999999998,1.321951111111111
6,0.6666666666666666,1.0,4.2299999999999995,1.323471111111111
7,0.6666666666666666,0.6,4.128,1.0466044444444442
8,0.6666666666666666,1.0,4.140000000000001,1.3144711111111111
9,0.6666666666666666,0.8,4.026000000000001,1.1858177777777776
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.136,1.2644860606060608
1,0.6666666666666666,1.0,4.15,1.2658860606060607
2,0.6666666666666666,1.0,4.0200000000000005,1.2683260606060607
3,0.6666666666666666,1.0,4.180000000000001,1.2688860606060608
4,0.6666666666666666,1.0,4.186,1.2694860606060607
5,0.6666666666666666,1.0,3.9819999999999993,1.2721260606060607
6,0.6666666666666666,1.0,4.066000000000001,1.2637260606060607
7,0.6666666666666666,1.0,4.132000000000001,1.2640860606060609
8,0.6666666666666666,1.0,4.138,1.2646860606060608
9,0.6666666666666666,1.0,3.982,1.2721260606060607
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.034,1.283086324786325
1,0.6666666666666666,1.0,4.204,1.2834863247863246
2,0.6666666666666666,1.0,4.222,1.2852863247863247
3,0.6666666666666666,1.0,4.01,1.2854863247863249
4,0.6666666666666666,1.0,4.226,1.2856863247863246
5,0.6666666666666666,1.0,4.2540000000000004,1.2884863247863247
6,0.6666666666666666,1.0,4.031999999999999,1.2832863247863249
7,0.6666666666666666,1.0,4.061999999999999,1.2802863247863248
8,0.6666666666666666,1.0,4.074,1.279086324786325
9,0.6666666666666666,1.0,4.0520000000000005,1.2812863247863246
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,4.1659999999999995,1.085759420289855
1,0.6666666666666666,0.8,4.052,1.0879594202898553
2,0.6666666666666666,1.0,4.072,1.2192927536231883
3,0.6666666666666666,1.0,4.2,1.2224927536231884
4,0.6666666666666666,1.0,4.04,1.2224927536231884
5,0.6666666666666666,1.0,4.2,1.2224927536231884
6,0.6666666666666666,1.0,4.038,1.2226927536231884
7,0.6666666666666666,1.0,4.202,1.2226927536231884
8,0.6666666666666666,1.0,4.1339999999999995,1.2158927536231883
9,0.6666666666666666,0.8,4.096,1.083559420289855
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.132,1.3150851082251083
1,0.6666666666666666,1.0,4.136,1.3154851082251082
2,0.6666666666666666,1.0,3.9839999999999995,1.316165108225108
3,0.6666666666666666,1.0,3.978,1.316765108225108
4,0.6666666666666666,1.0,4.182,1.3200851082251084
5,0.6666666666666666,1.0,3.932,1.321365108225108
6,0.6666666666666666,1.0,4.1080000000000005,1.3126851082251083
7,0.6666666666666666,1.0,4.024,1.312165108225108
8,0.6666666666666666,1.0,4.144,1.3162851082251084
9,0.6666666666666666,1.0,4.014,1.3131651082251081
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,3.996,1.180322222222222
1,0.6666666666666666,1.0,4.162000000000001,1.180722222222222
2,0.6666666666666666,1.0,4.162,1.180722222222222
3,0.6666666666666666,1.0,3.978,1.182122222222222
4,0.6666666666666666,1.0,4.186,1.183122222222222
5,0.6666666666666666,1.0,3.964,1.1835222222222221
6,0.6666666666666666,0.8,4.082,1.0393888888888887
7,0.6666666666666666,1.0,3.9899999999999993,1.1809222222222222
8,0.6666666666666666,1.0,4.12,1.176522222222222
9,0.6666666666666666,1.0,4.13,1.177522222222222
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.086,1.4163152136752137
1,0.6666666666666666,0.8,3.976,1.2681890598290597
2,0.6666666666666666,1.0,3.9899999999999993,1.4206352136752134
3,0.6666666666666666,1.0,4.130000000000001,1.4207152136752137
4,0.6666666666666666,1.0,4.140000000000001,1.4217152136752138
5,0.6666666666666666,1.0,3.97,1.4226352136752134
6,0.6666666666666666,1.0,4.151999999999999,1.4229152136752137
7,0.6666666666666666,0.8,4.052,1.2605890598290597
8,0.6666666666666666,0.6,4.002,1.1117429059829058
9,0.6666666666666666,1.0,4.098000000000001,1.4175152136752138
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.1240000000000006,1.2668518012422363
1,0.6666666666666666,1.0,4.026,1.267171801242236
2,0.6666666666666666,1.0,4.13,1.2674518012422362
3,0.6666666666666666,1.0,4.018,1.2679718012422359
4,0.6666666666666666,1.0,4.145999999999999,1.2690518012422363
5,0.6666666666666666,1.0,4.154000000000001,1.2698518012422364
6,0.6666666666666666,1.0,4.058,1.2639718012422358
7,0.6666666666666666,0.8,4.048,1.1221146583850932
8,0.6666666666666666,1.0,4.036,1.266171801242236
9,0.6666666666666666,1.0,4.026,1.267171801242236
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.144,1.1865523809523808
1,0.6666666666666666,1.0,4.162,1.1883523809523808
2,0.6666666666666666,1.0,4.162,1.1883523809523808
3,0.6666666666666666,1.0,4.008,1.188952380952381
4,0.6666666666666666,1.0,4.168,1.188952380952381
5,0.6666666666666666,1.0,4.1739999999999995,1.189552380952381
6,0.6666666666666666,1.0,3.9840000000000004,1.191352380952381
7,0.6666666666666666,1.0,3.972,1.192552380952381
8,0.6666666666666666,1.0,3.9959999999999996,1.190152380952381
9,0.6666666666666666,0.8,4.109999999999999,1.040295238095238
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.014,0.9578329824561402
1,0.6666666666666666,1.0,4.16,1.4370301754385966
2,0.25,1.0,4.008,0.9584329824561403
3,0.6666666666666666,1.0,4.054,1.4297101754385964
4,0.6666666666666666,1.0,4.1259999999999994,1.4336301754385965
5,0.6666666666666666,1.0,4.142,1.4352301754385965
6,0.6666666666666666,1.0,3.996,1.4355101754385964
7,0.6666666666666666,1.0,4.164,1.4374301754385965
8,0.6666666666666666,1.0,3.976,1.4375101754385964
9,0.6666666666666666,1.0,4.064,1.4287101754385965
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.13,1.0972466666666665
1,0.6666666666666666,1.0,4.135999999999999,1.0978466666666664
2,0.6666666666666666,1.0,4.0120000000000005,1.0978866666666667
3,0.6666666666666666,1.0,4.14,1.0982466666666664
4,0.6666666666666666,1.0,4.004,1.0986866666666668
5,0.6666666666666666,1.0,4.004,1.0986866666666668
6,0.6666666666666666,1.0,4.154000000000001,1.0996466666666664
7,0.6666666666666666,1.0,3.982,1.1008866666666666
8,0.6666666666666666,1.0,4.11,1.0952466666666665
9,0.6666666666666666,1.0,4.07,1.0920866666666667
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.136000000000001,0.9825177777777779
1,0.25,1.0,4.172,0.9861177777777778
2,0.6666666666666666,1.0,4.182,1.5056362962962961
3,0.6666666666666666,0.8,4.132000000000001,1.367302962962963
4,0.6666666666666666,1.0,4.040000000000001,1.501156296296296
5,0.6666666666666666,1.0,4.0360000000000005,1.5015562962962963
6,0.6666666666666666,1.0,4.032,1.5019562962962962
7,0.6666666666666666,1.0,4.02,1.5031562962962963
8,0.6666666666666666,1.0,4.004,1.5047562962962964
9,0.6666666666666666,1.0,4.132,1.5006362962962962
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.153999999999999,1.2216127536231884
1,0.6666666666666666,1.0,4.156000000000001,1.2218127536231884
2,0.6666666666666666,1.0,3.992,1.2235727536231884
3,0.6666666666666666,1.0,4.178,1.2240127536231884
4,0.6666666666666666,1.0,3.9839999999999995,1.2243727536231885
5,0.6666666666666666,1.0,4.182,1.2244127536231886
6,0.6666666666666666,1.0,4.016,1.2211727536231884
7,0.6666666666666666,0.8,4.016,1.0878394202898551
8,0.6666666666666666,1.0,3.996,1.2231727536231884
9,0.6666666666666666,0.8,4.154000000000001,1.0882794202898551
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.25,1.0,4.142,1.018057435897436
1,0.6666666666666666,0.8,4.026,1.2642690598290598
2,0.6666666666666666,0.8,4.146,1.2673890598290598
3,0.6666666666666666,1.0,4.116,1.4182352136752134
4,0.6666666666666666,1.0,3.9859999999999998,1.4221152136752135
5,0.6666666666666666,1.0,3.9859999999999998,1.4221152136752135
6,0.6666666666666666,1.0,4.1579999999999995,1.4224352136752134
7,0.6666666666666666,1.0,3.9799999999999995,1.4227152136752137
8,0.6666666666666666,1.0,4.177999999999999,1.4244352136752134
9,0.6666666666666666,1.0,3.9859999999999998,1.4221152136752135
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,3.996,1.1278546583850935
1,0.6666666666666666,1.0,4.122000000000001,1.266111801242236
2,0.6666666666666666,1.0,4.1240000000000006,1.266311801242236
3,0.6666666666666666,1.0,4.0200000000000005,1.268311801242236
4,0.6666666666666666,1.0,4.008,1.2695118012422362
5,0.6666666666666666,1.0,4.172,1.271111801242236
6,0.6666666666666666,1.0,4.176,1.271511801242236
7,0.6666666666666666,1.0,4.176,1.271511801242236
8,0.6666666666666666,0.6,4.006,0.9839975155279503
9,0.6666666666666666,0.8,4.02,1.1254546583850935
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.037999999999999,1.2398974358974357
1,0.6666666666666666,1.0,4.016,1.2420974358974357
2,0.6666666666666666,1.0,4.144,1.2424974358974357
3,0.6666666666666666,1.0,4.154000000000001,1.2434974358974358
4,0.6666666666666666,1.0,4.1659999999999995,1.2446974358974356
5,0.6666666666666666,1.0,3.974,1.2462974358974357
6,0.6666666666666666,1.0,3.936,1.2500974358974357
7,0.6666666666666666,1.0,4.254,1.2534974358974356
8,0.6666666666666666,1.0,4.076,1.2360974358974357
9,0.6666666666666666,0.6,4.022,0.9338051282051282
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.026,1.4168352136752136
1,0.6666666666666666,1.0,4.018,1.4176352136752137
2,0.6666666666666666,1.0,4.0,1.4194352136752135
3,0.6666666666666666,1.0,4.12,1.4199152136752136
4,0.6666666666666666,1.0,3.9899999999999998,1.4204352136752136
5,0.6666666666666666,1.0,4.1259999999999994,1.4205152136752135
6,0.6666666666666666,1.0,4.146,1.4225152136752135
7,0.6666666666666666,1.0,4.151999999999999,1.4231152136752134
8,0.6666666666666666,1.0,3.9899999999999998,1.4204352136752136
9,0.6666666666666666,1.0,4.008,1.4186352136752136
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.037999999999999,1.481029223057644
1,0.25,1.0,4.1499999999999995,1.005672030075188
2,0.25,1.0,4.152,1.005872030075188
3,0.6666666666666666,0.8,4.076,1.3343720802005012
4,0.6666666666666666,0.8,4.13,1.3366920802005011
5,0.6666666666666666,1.0,4.034000000000001,1.4814292230576438
6,0.6666666666666666,1.0,4.034000000000001,1.4814292230576438
7,0.6666666666666666,1.0,4.022,1.4826292230576439
8,0.6666666666666666,1.0,4.2379999999999995,1.4903492230576438
9,0.6666666666666666,0.6,4.04,1.1951149373433583
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.01,1.4351501754385965
1,0.25,1.0,4.008,0.9594729824561403
2,0.25,1.0,4.134,0.9575129824561404
3,0.6666666666666666,1.0,4.037999999999999,1.4323501754385966
4,0.6666666666666666,1.0,4.018,1.4343501754385966
5,0.6666666666666666,1.0,4.005999999999999,1.4355501754385966
6,0.6666666666666666,1.0,4.18,1.4379901754385964
7,0.6666666666666666,1.0,4.186,1.4385901754385966
8,0.6666666666666666,1.0,4.196,1.4395901754385965
9,0.6666666666666666,1.0,4.032,1.4329501754385965
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,0.8,3.9779999999999993,1.2096600000000002
1,0.6666666666666666,0.8,4.112,1.2037399999999998
2,0.6666666666666666,0.8,4.008,1.20666
3,0.6666666666666666,1.0,4.154,1.3329399999999998
4,0.6666666666666666,1.0,4.16,1.33354
5,0.6666666666666666,1.0,4.17,1.3345399999999998
6,0.6666666666666666,1.0,3.9659999999999997,1.33586
7,0.6666666666666666,1.0,3.964,1.33606
8,0.6666666666666666,1.0,4.1899999999999995,1.3365399999999998
9,0.25,0.8,4.0440000000000005,0.76556
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.108,1.265591801242236
1,0.6666666666666666,1.0,4.02,1.2674318012422363
2,0.6666666666666666,1.0,4.008,1.2686318012422362
3,0.6666666666666666,1.0,4.0,1.269431801242236
4,0.6666666666666666,1.0,4.164000000000001,1.271191801242236
5,0.6666666666666666,1.0,4.1659999999999995,1.271391801242236
6,0.6666666666666666,0.6,4.022,0.9815175155279503
7,0.6666666666666666,0.8,4.005999999999999,1.1259746583850934
8,0.6666666666666666,1.0,4.114,1.266191801242236
9,0.6666666666666666,1.0,4.1240000000000006,1.267191801242236
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.0200000000000005,1.2422774358974358
1,0.6666666666666666,1.0,4.018,1.242477435897436
2,0.6666666666666666,1.0,4.151999999999999,1.2427174358974356
3,0.6666666666666666,1.0,4.164,1.2439174358974354
4,0.6666666666666666,1.0,4.164000000000001,1.2439174358974356
5,0.6666666666666666,1.0,4.167999999999999,1.2443174358974354
6,0.6666666666666666,1.0,3.9739999999999993,1.246877435897436
7,0.6666666666666666,1.0,4.056,1.238677435897436
8,0.6666666666666666,0.8,4.064,1.084031282051282
9,0.6666666666666666,1.0,4.058,1.238477435897436
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.151999999999999,1.2405974358974354
1,0.6666666666666666,1.0,4.174000000000001,1.2427974358974356
2,0.6666666666666666,1.0,4.036,1.2427974358974359
3,0.6666666666666666,1.0,4.03,1.2433974358974358
4,0.6666666666666666,1.0,4.012,1.2451974358974358
5,0.6666666666666666,1.0,4.008000000000001,1.2455974358974358
6,0.6666666666666666,1.0,4.2780000000000005,1.2531974358974356
7,0.6666666666666666,1.0,4.294,1.2547974358974356
8,0.6666666666666666,1.0,4.0120000000000005,1.2451974358974358
9,0.6666666666666666,1.0,4.054,1.2409974358974358
index,gender_rate,school_diversity,cgpa_average,*diversity
0,0.6666666666666666,1.0,4.1579999999999995,1.1394933333333332
